Criterion ID,Category
"10163,""/Law & Government/Legal"""
"10866,""/Law & Government/Legal/Accident & Personal Injury Law"""
"13686,""/Law & Government/Legal/Attorneys & Law Firms"""
"10864,""/Law & Government/Legal/Bail Bonds"""
"10869,""/Law & Government/Legal/Bankruptcy Law"""
"10862,""/Law & Government/Legal/Business & Corporate Law"""
"10852,""/Law & Government/Legal/Class Action Law"""
"10858,""/Law & Government/Legal/Court Reporting"""
"13736,""/Law & Government/Legal/Criminal Law"""
"10861,""/Law & Government/Legal/Criminal Law/Federal Crime Law"""
"12126,""/Law & Government/Legal/Criminal Law/Federal Crime Law/Drug Crime Law"""
"12125,""/Law & Government/Legal/Criminal Law/Federal Crime Law/White Collar Crime Law"""
"10868,""/Law & Government/Legal/Family Law"""
"12128,""/Law & Government/Legal/Family Law/Child Custody"""
"12127,""/Law & Government/Legal/Family Law/Divorce Law"""
"10860,""/Law & Government/Legal/Finance Law"""
"10857,""/Law & Government/Legal/Immigration Law"""
"12124,""/Law & Government/Legal/Immigration Law/Green Card Lottery"""
"12123,""/Law & Government/Legal/Immigration Law/Work Permits & Work Visas"""
"10871,""/Law & Government/Legal/Intellectual Property"""
"10856,""/Law & Government/Legal/Labor & Employment Law"""
"12122,""/Law & Government/Legal/Labor & Employment Law/Disability Rights"""
"12121,""/Law & Government/Legal/Labor & Employment Law/Discrimination Law"""
"12120,""/Law & Government/Legal/Labor & Employment Law/Sexual Harrassment"""
"10867,""/Law & Government/Legal/Lawsuit Funding"""
"10859,""/Law & Government/Legal/Legal Aid"""
"10161,""/Law & Government/Legal/Legal Forms & Kits"""
"10842,""/Law & Government/Legal/Legal Forms & Kits/Business Formation & Incorporation Documents"""
"10848,""/Law & Government/Legal/Legal Forms & Kits/Confidentiality Forms"""
"10838,""/Law & Government/Legal/Legal Forms & Kits/Deeds"""
"10834,""/Law & Government/Legal/Legal Forms & Kits/Employment Agreement Contracts"""
"10846,""/Law & Government/Legal/Legal Forms & Kits/Employment Offer Letters"""
"10841,""/Law & Government/Legal/Legal Forms & Kits/Franchise Contracts"""
"10840,""/Law & Government/Legal/Legal Forms & Kits/Health Directives"""
"10835,""/Law & Government/Legal/Legal Forms & Kits/Name Changes"""
"10845,""/Law & Government/Legal/Legal Forms & Kits/Notary Bonds"""
"10831,""/Law & Government/Legal/Legal Forms & Kits/Patent Forms"""
"10844,""/Law & Government/Legal/Legal Forms & Kits/Power of Attorney Forms"""
"10833,""/Law & Government/Legal/Legal Forms & Kits/Prenuptial Agreements"""
"10836,""/Law & Government/Legal/Legal Forms & Kits/Promissory Notes"""
"10830,""/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms"""
"12116,""/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments"""
"13025,""/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments/Commercial Lease Contracts"""
"13026,""/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments/Lease Amendments"""
"13027,""/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments/Residential Lease Forms"""
"12115,""/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Rental Applications"""
"10839,""/Law & Government/Legal/Legal Forms & Kits/Release Agreement Forms"""
"10837,""/Law & Government/Legal/Legal Forms & Kits/Sales Agreements"""
"10847,""/Law & Government/Legal/Legal Forms & Kits/Wills & Living Trusts"""
"10865,""/Law & Government/Legal/Legal Insurance"""
"13644,""/Law & Government/Legal/Lemon Laws"""
"10855,""/Law & Government/Legal/Malpractice Suits & Law"""
"10863,""/Law & Government/Legal/Military Legal Services"""
"10853,""/Law & Government/Legal/Real Estate Law"""
"13646,""/Law & Government/Legal/Vehicle Codes & Driving Laws"""
"10870,""/Law & Government/Legal/Vehicle Codes & Driving Laws/Auto Accidents & Tickets"""
"10854,""/Law & Government/Legal/Vehicle Codes & Driving Laws/DUI"""
"10157,""/Law & Government/Legal/Vehicle Codes & Driving Laws/Vehicle Inspections"""
"10199,""/Law & Government/Legal/Vehicle Codes & Driving Laws/Vehicle Registration"""
"10159,""/Law & Government/Military"""
"10821,""/Law & Government/Military/Air Force"""
"10818,""/Law & Government/Military/Army"""
"10819,""/Law & Government/Military/Coast Guard"""
"10822,""/Law & Government/Military/Marines"""
"13345,""/Law & Government/Military/Military Education & Training"""
"13350,""/Law & Government/Military/Military Support Services"""
"10823,""/Law & Government/Military/National Guard"""
"10820,""/Law & Government/Military/Navy"""
"10156,""/Law & Government/Politics"""
"10808,""/Law & Government/Politics/Campaigns & Elections"""
"10805,""/Law & Government/Politics/Conservative Politics"""
"10809,""/Law & Government/Politics/Liberal Politics"""
"10806,""/Law & Government/Politics/Lobbying Services"""
"10807,""/Law & Government/Politics/Political Activism"""
"10160,""/Law & Government/Public Services"""
"10825,""/Law & Government/Public Services/Animal Control"""
"10826,""/Law & Government/Public Services/Public Broadcasting"""
"13403,""/Law & Government/Public Services/Public Health"""
"13756,""/Law & Government/Public Services/Public Health/Food Safety & Inspection"""
"10827,""/Law & Government/Public Services/Public Housing"""
"10828,""/Law & Government/Public Services/Public Notaries"""
"10829,""/Law & Government/Public Services/Public Utilities"""
"13512,""/Law & Government/Public Services/Public Utilities/Gas Utilities"""
"12114,""/Law & Government/Public Services/Public Utilities/Power & Electricity Services"""
"12111,""/Law & Government/Public Services/Public Utilities/Water Services"""
"10108,""/News, Media & Publications"""
"10586,""/News, Media & Publications/Apparel Media & Publications"""
"11876,""/News, Media & Publications/Apparel Media & Publications/Apparel Trade Publications"""
"11875,""/News, Media & Publications/Apparel Media & Publications/Fashion & Style Publications"""
"10112,""/News, Media & Publications/Books & Literature"""
"13801,""/News, Media & Publications/Books & Literature/Audio Books"""
"10609,""/News, Media & Publications/Books & Literature/Book Retailers"""
"10608,""/News, Media & Publications/Books & Literature/Book Reviews"""
"13445,""/News, Media & Publications/Books & Literature/Children's Books"""
"10611,""/News, Media & Publications/Books & Literature/E-Books"""
"13660,""/News, Media & Publications/Books & Literature/Poetry"""
"10584,""/News, Media & Publications/Celebrities & Entertainment News"""
"10576,""/News, Media & Publications/Health Media & Publications"""
"13700,""/News, Media & Publications/Local News, Media & Publications"""
"11866,""/News, Media & Publications/Magazines & Magazine Subscriptions"""
"10573,""/News, Media & Publications/Men's Interests Media & Publications"""
"11868,""/News, Media & Publications/Men's Interests Media & Publications/Men's Interests Media & Publications - Mature"""
"13647,""/News, Media & Publications/Newspapers"""
"13691,""/News, Media & Publications/Online Media"""
"13785,""/News, Media & Publications/Online Media/Flash-Based Entertainment"""
"13692,""/News, Media & Publications/Online Media/Online Image Galleries"""
"10568,""/News, Media & Publications/Online Media/Podcasts"""
"10569,""/News, Media & Publications/Online Media/Webcasts"""
"13648,""/News, Media & Publications/Political News & Media"""
"11867,""/News, Media & Publications/Publishing"""
"12972,""/News, Media & Publications/Publishing/E-Book Publishing"""
"12973,""/News, Media & Publications/Publishing/Self-Publishing"""
"10756,""/News, Media & Publications/Reference Materials & Resources"""
"13429,""/News, Media & Publications/Reference Materials & Resources/Dictionaries"""
"13430,""/News, Media & Publications/Reference Materials & Resources/Encyclopedias"""
"13600,""/News, Media & Publications/Reference Materials & Resources/Geographic Reference"""
"13601,""/News, Media & Publications/Reference Materials & Resources/Geographic Reference/Maps"""
"13716,""/News, Media & Publications/Reference Materials & Resources/Public Records"""
"13861,""/News, Media & Publications/Reference Materials & Resources/Quotations"""
"13432,""/News, Media & Publications/Reference Materials & Resources/Translation"""
"13777,""/News, Media & Publications/Teen Media & Publications"""
"10023,""/News, Media & Publications/Vehicle Media & Publications"""
"13426,""/News, Media & Publications/Weather"""
"10581,""/News, Media & Publications/Women's Interests Media & Publications"""
"13451,""/News, Media & Publications/World News & Media"""
"10006,""/Occasions & Gifts"""
"10364,""/Occasions & Gifts/Cards & Greetings"""
"11448,""/Occasions & Gifts/Cards & Greetings/E-Cards"""
"11443,""/Occasions & Gifts/Cards & Greetings/Photo Cards"""
"10361,""/Occasions & Gifts/Cards & Greetings/Stationery & Stationery Sets"""
"11436,""/Occasions & Gifts/Cards & Greetings/Stationery & Stationery Sets/Personalized Stationery"""
"11437,""/Occasions & Gifts/Cards & Greetings/Stationery & Stationery Sets/Thank You Cards"""
"10362,""/Occasions & Gifts/Flower Arrangements"""
"10365,""/Occasions & Gifts/Gifts"""
"13468,""/Occasions & Gifts/Gifts/Engraving & Jewelry Engraving"""
"11461,""/Occasions & Gifts/Gifts/Gift Baskets"""
"12966,""/Occasions & Gifts/Gifts/Gift Cards"""
"13306,""/Occasions & Gifts/Gifts/Gift Cards/Movie Gift Cards & Gift Certificates"""
"13305,""/Occasions & Gifts/Gifts/Gift Cards/Restaurant Gift Cards & Gift Certificates"""
"10373,""/Occasions & Gifts/Gifts/Gift Delivery"""
"11486,""/Occasions & Gifts/Gifts/Gift Delivery/Flower Delivery Services"""
"10370,""/Occasions & Gifts/Gifts/Gift Registries"""
"11479,""/Occasions & Gifts/Gifts/Gift Registries/Baby Shower Registry Services"""
"10367,""/Occasions & Gifts/Gifts/Gift Wrap & Ribbons"""
"10376,""/Occasions & Gifts/Gifts/Gift Wrap & Ribbons/Gift Wrapping Services"""
"11465,""/Occasions & Gifts/Gifts/Gift Wrap & Ribbons/Ribbons & Bows"""
"11464,""/Occasions & Gifts/Gifts/Gift Wrap & Ribbons/Wrapping Paper"""
"11458,""/Occasions & Gifts/Gifts/Gourmet Food Gifts"""
"12748,""/Occasions & Gifts/Gifts/Gourmet Food Gifts/Fruit Gifts"""
"12747,""/Occasions & Gifts/Gifts/Gourmet Food Gifts/Gourmet Gift Baskets"""
"13509,""/Occasions & Gifts/Holidays & Seasonal Events"""
"13786,""/Occasions & Gifts/Holidays & Seasonal Events/Carnival & Mardi Gras"""
"13738,""/Occasions & Gifts/Holidays & Seasonal Events/Christmas"""
"13739,""/Occasions & Gifts/Holidays & Seasonal Events/Easter"""
"13740,""/Occasions & Gifts/Holidays & Seasonal Events/Halloween & October 31st"""
"10363,""/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations"""
"11441,""/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday Ornaments & Lights"""
"11440,""/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday Trees & Plants"""
"12737,""/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday Wreaths"""
"11442,""/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday-Themed Housewares"""
"13741,""/Occasions & Gifts/Holidays & Seasonal Events/Jewish Holidays"""
"13507,""/Occasions & Gifts/Holidays & Seasonal Events/Mother's Day & Father's Day"""
"13787,""/Occasions & Gifts/Holidays & Seasonal Events/New Year's"""
"13742,""/Occasions & Gifts/Holidays & Seasonal Events/Thanksgiving"""
"13510,""/Occasions & Gifts/Holidays & Seasonal Events/Valentine's Day"""
"10368,""/Occasions & Gifts/Parties & Party Supplies"""
"11468,""/Occasions & Gifts/Parties & Party Supplies/Paper Plates, Napkins & Disposable Cutlery"""
"11466,""/Occasions & Gifts/Parties & Party Supplies/Party Decorations"""
"11467,""/Occasions & Gifts/Parties & Party Supplies/Party Favors"""
"11469,""/Occasions & Gifts/Parties & Party Supplies/Party Invitations"""
"10372,""/Occasions & Gifts/Singing Telegrams"""
"13493,""/Occasions & Gifts/Special Occasions"""
"13501,""/Occasions & Gifts/Special Occasions/Anniversaries"""
"13503,""/Occasions & Gifts/Special Occasions/Baby Showers & New Baby"""
"13502,""/Occasions & Gifts/Special Occasions/Birthdays & Name Days"""
"10366,""/Occasions & Gifts/Special Occasions/Funerals & Bereavement"""
"13793,""/Occasions & Gifts/Special Occasions/Funerals & Bereavement/Pet Loss & Sympathy"""
"13506,""/Occasions & Gifts/Special Occasions/Get Well"""
"13504,""/Occasions & Gifts/Special Occasions/Graduation"""
"13505,""/Occasions & Gifts/Special Occasions/Religious Occasions"""
"11483,""/Occasions & Gifts/Special Occasions/Wedding & Special Occasion Photo & Video"""
"10369,""/Occasions & Gifts/Special Occasions/Weddings"""
"11480,""/Occasions & Gifts/Special Occasions/Weddings/Wedding & Party Planning"""
"11471,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Albums & Scrapbooks"""
"11482,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Beauty Services"""
"11478,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Cards"""
"11470,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Decorations"""
"11473,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Favors"""
"11476,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers"""
"12751,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers/Wedding Bouquets"""
"12753,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers/Wedding Boutonnieres & Corsages"""
"12752,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers/Wedding Centerpieces"""
"11474,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Gifts"""
"11477,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Guestbooks"""
"11475,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Invitations"""
"11472,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Programs"""
"11481,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Registries"""
"11484,""/Occasions & Gifts/Special Occasions/Weddings/Wedding Supply & Equipment Rentals"""
"10003,""/Real Estate"""
"10043,""/Real Estate/Commercial & Investment Real Estate"""
"10041,""/Real Estate/Escrow & Real Estate Titling"""
"10260,""/Real Estate/Escrow & Real Estate Titling/Escrow Services"""
"10259,""/Real Estate/Escrow & Real Estate Titling/Real Estate Titling & Land Registry"""
"11040,""/Real Estate/Escrow & Real Estate Titling/Real Estate Titling & Land Registry/Property Title Searches"""
"11039,""/Real Estate/Escrow & Real Estate Titling/Real Estate Titling & Land Registry/Title Insurance"""
"10037,""/Real Estate/House Plans & Floor Plans"""
"13784,""/Real Estate/Housing Market & Real Estate Prices"""
"10036,""/Real Estate/Private Communities"""
"10255,""/Real Estate/Private Communities/Golf Communities"""
"10254,""/Real Estate/Private Communities/Shared Interest Living Communities"""
"10039,""/Real Estate/Property Development"""
"10257,""/Real Estate/Property Development/Commercial Property Development"""
"10258,""/Real Estate/Property Development/New Homes & Custom Homes"""
"10034,""/Real Estate/Property Inspections & Appraisals"""
"10248,""/Real Estate/Property Inspections & Appraisals/Home Appraisals"""
"10247,""/Real Estate/Property Inspections & Appraisals/Land Surveying"""
"10033,""/Real Estate/Property Management"""
"10040,""/Real Estate/Real Estate Agents & Brokerages"""
"13649,""/Real Estate/Real Estate Auctions"""
"10042,""/Real Estate/Real Estate Listings"""
"13690,""/Real Estate/Real Estate Listings/Bank-Owned & Foreclosed Listings"""
"10264,""/Real Estate/Real Estate Listings/Commercial Real Estate Listings"""
"13688,""/Real Estate/Real Estate Listings/Condo & Co-op Listings"""
"10267,""/Real Estate/Real Estate Listings/For Sale By Owner Listings"""
"10265,""/Real Estate/Real Estate Listings/Government Assistance Home Listing Services"""
"10266,""/Real Estate/Real Estate Listings/Land & Acreage Listings"""
"13689,""/Real Estate/Real Estate Listings/Mobile & Manufactured Home Listings"""
"10262,""/Real Estate/Real Estate Listings/Rent To Own Real Estate Listings"""
"10032,""/Real Estate/Real Estate Listings/Rental Listings"""
"13687,""/Real Estate/Real Estate Listings/Rental Listings/Apartment Rentals"""
"10243,""/Real Estate/Real Estate Listings/Rental Listings/Furnished & Short-Term Rental Listings"""
"10244,""/Real Estate/Real Estate Listings/Rental Listings/Roommates & Flat Sharing"""
"10261,""/Real Estate/Real Estate Listings/Senior Living Listings"""
"10035,""/Real Estate/Relocation & Household Moving"""
"10253,""/Real Estate/Relocation & Household Moving/Consumer Vehicle Shipping Services"""
"10251,""/Real Estate/Relocation & Household Moving/Moving Supplies"""
"10250,""/Real Estate/Relocation & Household Moving/Moving Truck & Van Rental"""
"10252,""/Real Estate/Relocation & Household Moving/Storage Rental Services"""
